> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X,Unnamed: 14,Unnamed: 15,Unnamed: 16
I10, 2025-01-01 13:39:30.000,38872937.69,152545729.7,43.9,38872917.54,323131667.6,37.1,,,,,,,,,
I10, 2025-01-01 13:40:00.000,38873372.94,152547436.5,43.2,38873352.49,323135283.3,37.1,,,,,,,,,
I10, 2025-01-01 13:40:30.000,38873807.64,152549143.2,42,38873787.56,323138898.8,37.5,,,,,,,,,
I10, 2025-01-01 13:41:00.000,38874242.58,152550849.9,42.9,38874222.61,323142514.5,37.4,,,,,,,,,
I10, 2025-01-01 13:41:30.000,38874677.47,152552556.7,44.7,38874657.25,323146130.4,37,,,,,,,,,
I10, 2025-01-01 13:42:00.000,38875112.66,152554263.6,44.3,38875092.18,323149746.5,37.2,,,,,,,,,
I10, 2025-01-01 13:42:30.000,38875548.18,152555970.5,44.6,38875527.15,323153362.6,37.1,,,,,,,,,
I10, 2025-01-01 13:43:00.000,38875983.18,152557677.4,42.2,38875962.44,323156978.8,36.4,,,,,,,,,
I10, 2025-01-01 13:43:30.000,38876418.03,152559384.3,42.2,38876397.73,323160595,36.9,,,,,,,,,
I10, 2025-01-01 13:44:00.000,38876853.33,152561091.2,44.6,38876832.84,323164211,37.2,,,,,,,,,
I10, 2025-01-01 13:44:30.000,38877288.52,152562798.1,42.5,38877267.91,323167827.3,37.2,,,,,,,,,
I10, 2025-01-01 13:45:00.000,38877723.83,152564505.6,45.4,38877702.93,323171444.6,36.4,,,,,,,,,
I10, 2025-01-01 13:45:30.000,38878158.62,152566213.4,42.6,38878138.16,323175062.6,37.1,,,,,,,,,
I10, 2025-01-01 13:46:00.000,38878594.54,152567921,43.9,38878573.55,323178680.3,37.2,,,,,,,,,
I10, 2025-01-01 13:46:30.000,38879030.1,152569629.1,45.4,38879008.88,323182298.9,37.5,,,,,,,,,
I10, 2025-01-01 13:47:00.000,38879465.06,152571337.1,45.7,38879444.32,323185917.5,37.3,,,,,,,,,
I10, 2025-01-01 13:47:30.000,38879900.4,152573044.8,45.1,38879879.43,323189535.2,37.1,,,,,,,,,
I10, 2025-01-01 13:48:00.000,38880336.23,152574752.5,45.4,38880314.58,323193153,37.1,,,,,,,,,
I10, 2025-01-01 13:48:30.000,38880771.2,152576460,44.2,38880749.54,323196770.4,36.9,,,,,,,,,
I10, 2025-01-01 13:49:00.000,38881206.3,152578167.2,45.5,38881184.92,323200387.2,36.9,,,,,,,,,
I10, 2025-01-01 13:49:30.000,38881641.16,152579874.4,45.9,38881620.27,323204003.9,36.9,,,,,,,,,
I10, 2025-01-01 13:50:00.000,38882076.16,152581581.5,44.9,38882055.68,323207620.7,36.8,,,,,,,,,
I10, 2025-01-01 13:50:30.000,38882511.7,152583288.1,44.6,38882490.65,323211236.3,37.1,,,,,,,,,
I10, 2025-01-01 13:51:00.000,38882946.77,152584994.5,45.7,38882925.29,323214851.5,36.3,,,,,,,,,
I10, 2025-01-01 13:51:30.000,38883381.66,152586700.5,42.6,38883359.88,323218465.9,36.6,,,,,,,,,
I10, 2025-01-01 13:52:00.000,38883816.69,152588406.6,43.1,38883794.48,323222080.4,36.4,,,,,,,,,
I10, 2025-01-01 13:52:30.000,38884251.71,152590112.4,43.3,38884229.58,323225694.6,36.6,,,,,,,,,
I10, 2025-01-01 13:53:00.000,38884686.14,152591818.3,44.4,38884664.32,323229308.9,37.3,,,,,,,,,
I10, 2025-01-01 13:53:30.000,38885121.63,152593524.1,44,38885099.23,323232922.9,37.1,,,,,,,,,
I10, 2025-01-01 13:54:00.000,38885556.41,152595229.9,43.5,38885534.23,323236536.8,37.3,,,,,,,,,
I10, 2025-01-01 13:54:30.000,38885991.18,152596935.4,44.1,38885968.91,323240150.4,37.4,,,,,,,,,
I10, 2025-01-01 13:55:00.000,38886426.19,152598640.9,42.8,38886403.64,323243763.8,37.5,,,,,,,,,
I10, 2025-01-01 13:55:30.000,38886860.89,152600346.3,45.4,38886838.56,323247376.9,37.1,,,,,,,,,
I10, 2025-01-01 13:56:00.000,38887295.16,152602051.5,43,38887273.48,323250989.6,36.9,,,,,,,,,
I10, 2025-01-01 13:56:30.000,38887729.63,152603756.5,43.6,38887708.13,323254601.9,37.9,,,,,,,,,
I10, 2025-01-01 13:57:00.000,38888164.97,152605460.8,42.8,38888142.41,323258212.9,36.6,,,,,,,,,
I10, 2025-01-01 13:57:30.000,38888599.23,152607164.5,42.4,38888576.53,323261822.4,37.1,,,,,,,,,
I10, 2025-01-01 13:58:00.000,38889033.59,152608868.2,44.7,38889010.7,323265432,36.7,,,,,,,,,
I10, 2025-01-01 13:58:30.000,38889467.84,152610571.9,45.5,38889445.2,323269041.9,37.6,,,,,,,,,
I10, 2025-01-01 13:59:00.000,38889902.36,152612275.9,44.1,38889879.52,323272652.3,37.1,,,,,,,,,
I10, 2025-01-01 13:59:30.000,38890336.81,152613980,45,38890313.82,323276262.7,36.6,,,,,,,,,
I10, 2025-01-01 14:00:00.000,38890771.28,152615683.8,43.2,38890747.98,323279872.8,36.8,,,,,,,,,
I10, 2025-01-01 14:00:30.000,38891205.45,152617386.7,44.7,38891182.15,323283480.9,36.6,,,,,,,,,
I10, 2025-01-01 14:01:00.000,38891639.79,152619089.4,45.3,38891616.3,323287088.4,36.2,,,,,,,,,
I10, 2025-01-01 14:01:30.000,38892074.13,152620792,42.5,38892050.32,323290696.1,36.9,,,,,,,,,
I10, 2025-01-01 14:02:00.000,38892508.19,152622494.5,44.2,38892484.36,323294303.5,37.5,,,,,,,,,
I10, 2025-01-01 14:02:30.000,38892942.64,152624196.9,44.3,38892918.52,323297910.6,36.7,,,,,,,,,
I10, 2025-01-01 14:03:00.000,38893376.28,152625899.2,44.3,38893352.48,323301517.5,36.3,,,,,,,,,
I10, 2025-01-01 14:03:30.000,38893810.52,152627601.1,44.2,38893786.45,323305123.8,37.3,,,,,,,,,
I10, 2025-01-01 14:04:00.000,38894243.88,152629302.8,44.7,38894220.38,323308729.2,37.4,,,,,,,,,
I10, 2025-01-01 14:04:30.000,38894677.45,152631005,43.3,38894654.43,323312333.9,37.2,,,,,,,,,
I10, 2025-01-01 14:05:00.000,38895110.71,152632707.9,44.9,38895087.49,               ,37,,,,,,,,,
I10, 2025-01-01 14:05:30.000,38895544.38,152634409.9,46.6,38895536.66,               ,37,,,,,,,,,
I10, 2025-01-01 14:06:30.000,38896410.51,152637815.3,39.8,38896391.43,               ,35.7,,,,,,,,,
I10, 2025-01-01 14:07:00.000,38896843.95,152639515.8,41,38896821.45,323330401.7,35.4,,,,,,,,,
I10, 2025-01-01 14:08:00.000,38897708.56,152642922.1,38.9,38897695.84,               ,35.9,,,,,,,,,
I10, 2025-01-01 14:09:30.000,38899003.56,152648031.3,38.4,38898986.44,323348343.3,35.5,,,,,,,,,
I10, 2025-01-01 14:10:00.000,38899436.26,152649729.4,46.8,38899418.16,323351940.5,38.7,,,,,,,,,
I10, 2025-01-01 14:10:30.000,38899869.43,152651425.8,46.6,38899850.42,323355536.1,38.8,,,,,,,,,
I10, 2025-01-01 14:11:00.000,38900302.36,152653122.3,48.1,38900282.72,323359131.2,38.5,,,,,,,,,
I10, 2025-01-01 14:11:30.000,38900735.41,152654817.9,43.4,38900714.99,323362725.2,37.4,,,,,,,,,
I10, 2025-01-01 14:12:00.000,38901168.07,152656512.7,40.5,38901147.16,323366318.4,36.4,,,,,,,,,
I10, 2025-01-01 14:12:30.000,38901600.42,152658207.6,41.7,38901579.54,323369910.8,37.3,,,,,,,,,
I10, 2025-01-01 14:13:00.000,38902032.5,152659903.2,45.6,38902011.56,323373502.8,37.3,,,,,,,,,
I10, 2025-01-01 14:13:30.000,38902464.39,152661598.1,44.2,38902443.28,323377093.3,35.7,,,,,,,,,
I10, 2025-01-01 14:14:00.000,38902896.9,152663290.5,42.5,38902875.04,323380681.1,35.1,,,,,,,,,
I10, 2025-01-01 14:14:30.000,38903328.21,152664983.7,46,38903315.57,323384298,40.5,,,,,,,,,
I10, 2025-01-01 14:15:00.000,38903760.1,152666677.4,43.2,38903741.42,323387885.3,36.7,,,,,,,,,
I10, 2025-01-01 14:15:30.000,38904191.34,152668372,44.1,38904171.48,323391473.4,34.5,,,,,,,,,
I10, 2025-01-01 14:16:00.000,38904622.26,152670064.7,44.8,38904602.24,323395059.9,36,,,,,,,,,
I10, 2025-01-01 14:16:30.000,38905053.99,152671756.7,37.9,38905033.04,323398644.9,34.8,,,,,,,,,
I10, 2025-01-01 14:17:00.000,38905486.06,152673449.6,45.1,38905464.65,323402230.4,36.7,,,,,,,,,
I10, 2025-01-01 14:17:30.000,38905917.06,152675141,39,38905895.9,323405814.4,37.5,,,,,,,,,
I10, 2025-01-01 14:18:00.000,38906348.15,152676834.1,49.2,38906335.59,               ,38.1,,,,,,,,,
I10, 2025-01-01 14:18:30.000,38906778.71,152678524.7,44.2,38906760.31,323412932.1,38.3,,,,,,,,,
I10, 2025-01-01 14:19:00.000,38907209.27,               ,32,38907200.23,               ,35.8,,,,,,,,,
I10, 2025-01-01 14:19:30.000,38907640.05,152681902.9,45.8,38907622.67,323420134.2,36.2,,,,,,,,,
I10, 2025-01-01 14:20:00.000,38908072.48,               ,39.8,38908068.27,               ,30.2,,,,,,,,,
I10, 2025-01-01 14:21:00.000,38908932.27,152686976.1,48.8,38908918.4,323430850.3,38.3,,,,,,,,,
I10, 2025-01-01 14:21:30.000,38909361.56,152688664.4,35.3,38909343.34,323434426.7,35.1,,,,,,,,,
I10, 2025-01-01 14:22:00.000,38909792.89,152690352.6,47.8,38909771.84,               ,38.4,,,,,,,,,
I10, 2025-01-01 14:22:30.000,38910222.37,152692040.2,47.8,38910201.23,323441576.8,39.3,,,,,,,,,
I10, 2025-01-01 14:23:00.000,38910652.46,152693726.2,46.1,38910630.93,323445149,38,,,,,,,,,
I10, 2025-01-01 14:27:00.000,38914085.14,152707221.5,45,38914070.47,323473739.8,33.9,,,,,,,,,
I10, 2025-01-01 14:27:30.000,38914513.6,152708903.1,45.7,38914494.71,323477301.3,37.5,,,,,,,,,
I10, 2025-01-01 14:28:00.000,38914941.5,152710585,47.3,38914927.15,               ,36.6,,,,,,,,,
I10, 2025-01-01 14:29:00.000,38915797.55,152713943.6,43,38915781.34,323487917,37.2,,,,,,,,,
I10, 2025-01-01 14:29:30.000,38916226.33,152715622.3,38.9,38916220.26,323491495.4,34.2,,,,,,,,,
I10, 2025-01-01 14:30:00.000,38916653.84,152717300,36.3,38916639.61,               ,34.1,,,,,,,,,
I10, 2025-01-01 14:31:00.000,38917508.77,152720652.7,45.5,38917503.02,               ,40.1,,,,,,,,,
I10, 2025-01-01 14:31:30.000,38917935.67,152722329,44.8,38917919.23,323505729.4,37.9,,,,,,,,,
I10, 2025-01-01 14:32:30.000,38918788.91,152725679.6,48.2,38918768.24,323512826.5,40.2,,,,,,,,,
I10, 2025-01-01 14:33:00.000,38919216.27,152727352.1,43,38919202.92,               ,36.8,,,,,,,,,
I10, 2025-01-01 14:33:30.000,38919643.26,152729024.6,47.9,38919622.88,323519856.1,39.2,,,,,,,,,
I10, 2025-01-01 14:34:30.000,38920496.23,152732366.8,48,38920477.31,323527005.4,38,,,,,,,,,
I10, 2025-01-01 14:35:00.000,38920921.64,152734037.6,44.9,38920900.07,323530545.4,38.1,,,,,,,,,
I10, 2025-01-01 14:35:30.000,38921347.84,152735707.6,42.5,38921339.27,               ,35.3,,,,,,,,,
I10, 2025-01-01 14:37:00.000,38922623.98,152740710.4,43.2,38922608.33,323544689.3,37.1,,,,,,,,,
I10, 2025-01-01 14:37:30.000,38923049.56,152742378.8,48.7,38923028.08,323548221.8,34.6,,,,,,,,,
I10, 2025-01-01 14:38:00.000,38923473.73,152744045.7,45.4,38923451.63,323551753.3,37.3,,,,,,,,,
I10, 2025-01-01 14:38:30.000,38923898.95,152745712.5,46.6,38923876.11,               ,36.8,,,,,,,,,
I10, 2025-01-01 14:39:00.000,38924322.91,152747378.7,46,38924317.57,               ,34.6,,,,,,,,,
I10, 2025-01-01 14:39:30.000,38924747.87,152749044.6,44.2,38924742.6,323562337.9,35.5,,,,,,,,,
I10, 2025-01-01 14:40:00.000,38925171.23,152750709.2,47.4,38925165.22,323565852.6,34.7,,,,,,,,,
I10, 2025-01-01 14:40:30.000,38925595.03,152752373.2,43.9,38925590.96,               ,35.7,,,,,,,,,
I10, 2025-01-01 14:41:00.000,38926019.04,152754036.9,45,38926009.69,               ,33.4,,,,,,,,,
I10, 2025-01-01 14:41:30.000,38926442.05,152755698.9,41.4,38926424.61,               ,32.4,,,,,,,,,
I10, 2025-01-01 14:42:00.000,38926864.21,152757360,43,38926859.07,               ,31.5,,,,,,,,,
I10, 2025-01-01 14:44:00.000,38928555.84,152763996.7,40.4,38928534.92,323593992.7,37.6,,,,,,,,,
I10, 2025-01-01 14:44:30.000,38928977.84,152765652.6,45.8,38928955.74,323597501.6,35.6,,,,,,,,,
I10, 2025-01-01 14:45:00.000,38929399.79,152767307.9,43.5,38929377.53,323601009.4,40.6,,,,,,,,,
I10, 2025-01-01 14:47:30.000,38931506.37,152775578.5,46.3,38931493.07,323618508.3,33.7,,,,,,,,,
I10, 2025-01-01 14:48:00.000,38931926.64,152777230.7,36.1,38931908.22,323622005.7,38.5,,,,,,,,,
I10, 2025-01-01 14:48:30.000,38932347.02,152778880.9,39.2,38932325.84,323625500.6,37.5,,,,,,,,,
I10, 2025-01-01 14:49:00.000,38932767.68,152780529.4,44.7,38932745.43,323628993.1,34.8,,,,,,,,,
I10, 2025-01-01 14:49:30.000,38933187.48,152782177,46.3,38933165.45,323632484,37.2,,,,,,,,,
I10, 2025-01-01 14:50:00.000,38933607.36,152783823.6,48.8,38933585.39,323635972.4,37.9,,,,,,,,,
I10, 2025-01-01 14:50:30.000,38934026.77,152785469.3,48.5,38934004.98,323639459.1,38.9,,,,,,,,,
I10, 2025-01-01 14:51:00.000,38934446.79,152787113.2,39.4,38934435.38,               ,36.5,,,,,,,,,
I10, 2025-01-01 14:51:30.000,38934865.09,152788757.7,48.3,38934847.43,323646405.9,36,,,,,,,,,
I10, 2025-01-01 14:52:00.000,38935283.66,152790400.8,45.7,38935262.43,323649887,41.8,,,,,,,,,
I10, 2025-01-01 14:52:30.000,38935702.67,152792043.1,38.7,38935680.4,323653366.2,32.7,,,,,,,,,
I10, 2025-01-01 14:53:00.000,38936120.63,152793684.4,48.7,38936098.62,323656843,40.3,,,,,,,,,
I10, 2025-01-01 14:53:30.000,38936539.05,152795324.7,43,38936516.47,323660317.6,37.9,,,,,,,,,
I10, 2025-01-01 14:55:00.000,38937790.84,152800262.5,42,38937778.21,323670803.3,37.5,,,,,,,,,
I10, 2025-01-01 14:55:30.000,38938208.76,152801899.4,51.4,38938187.81,323674270.7,39,,,,,,,,,
I10, 2025-01-01 14:56:00.000,38938624.91,152803534.8,44,38938603.2,323677734.9,38.3,,,,,,,,,
I10, 2025-01-01 14:56:30.000,38939042.13,152805169.3,47.1,38939019.34,323681197.2,35.7,,,,,,,,,
I10, 2025-01-01 14:57:00.000,38939458.05,152806803.8,45.9,38939435.48,323684658.3,37.3,,,,,,,,,
I10, 2025-01-01 14:57:30.000,38939874.09,152808436.2,39.7,38939851.52,323688116.2,37,,,,,,,,,
I10, 2025-01-01 14:58:00.000,38940289.98,152810068.1,41.2,38940267.39,323691571.6,39.3,,,,,,,,,
I10, 2025-01-01 14:59:00.000,38941120.23,152813320.3,48.2,38941107.59,323698469.3,39.6,,,,,,,,,
I10, 2025-01-01 14:59:30.000,38941535.23,152814948.8,47.4,38941514.84,323701918.4,36.9,,,,,,,,,
I10, 2025-01-01 15:00:00.000,38941949.59,152816576.3,48.2,38941927.78,323705365.7,38.4,,,,,,,,,
I10, 2025-01-01 15:00:30.000,38942364.09,152818202.9,46.4,38942341.97,323708810.8,39,,,,,,,,,
I10, 2025-01-01 15:01:00.000,38942778.16,152819827.8,45.7,38942756.01,323712253,39,,,,,,,,,
I10, 2025-01-01 15:01:30.000,38943192.5,152821451.4,43.2,38943169.72,323715692.7,37.9,,,,,,,,,
I10, 2025-01-01 15:02:00.000,38943605.76,152823074,34.3,38943583.48,323719130.5,38.9,,,,,,,,,
I10, 2025-01-01 15:02:30.000,38944019.29,152824695.7,42.6,38943996.56,323722565.2,38.6,,,,,,,,,
I10, 2025-01-01 15:03:00.000,38944432.48,152826317,45.7,38944423.11,323725966.3,40.4,,,,,,,,,
I10, 2025-01-01 15:03:30.000,38944844.3,152827935.4,37.3,38944826.72,323729396,38.3,,,,,,,,,
I10, 2025-01-01 15:04:00.000,38945257.38,152829553.3,45.8,38945235.62,323732823.8,38.1,,,,,,,,,
I10, 2025-01-01 15:04:30.000,38945669.56,152831169.6,44.3,38945661.95,323736255.8,36.9,,,,,,,,,
I10, 2025-01-01 15:05:00.000,38946081.45,152832785.5,40.9,38946064.76,323739679.2,36.4,,,,,,,,,
I10, 2025-01-01 15:05:30.000,38946492.76,152834400.9,39.5,38946471.86,323743100.5,34.9,,,,,,,,,
I10, 2025-01-01 15:06:00.000,38946904.78,152836014.9,43.3,38946881.86,323746520,38.6,,,,,,,,,
I10, 2025-01-01 15:06:30.000,38947315.87,152837628,49.4,38947292.41,323749937.1,40.7,,,,,,,,,
I10, 2025-01-01 15:07:30.000,38948136.45,152840851.3,45.8,38948123.27,323756753.8,37.3,,,,,,,,,
I10, 2025-01-01 15:08:00.000,38948547.06,152842460,48.2,38948526.73,323760162.1,37,,,,,,,,,
I10, 2025-01-01 15:09:00.000,38949366.63,152845685.8,46.8,38949353.08,323767009.5,38.6,,,,,,,,,
I10, 2025-01-01 15:09:30.000,38949775.36,152847291.3,46.8,38949755.2,323770410.4,38.4,,,,,,,,,
I10, 2025-01-01 15:10:00.000,38950184.7,152848896.2,41.8,38950162.28,323773809.9,35.8,,,,,,,,,
I10, 2025-01-01 15:10:30.000,38950593.32,152850500.3,43.4,38950570.68,323777207.7,36.2,,,,,,,,,
I10, 2025-01-01 15:11:00.000,38951001.31,152852103.9,40.5,38950979.4,323780602,37.6,,,,,,,,,
I10, 2025-01-01 15:11:30.000,38951408.98,152853704.9,37.1,38951387.11,323783993.1,36.9,,,,,,,,,
I10, 2025-01-01 15:12:30.000,38952224.4,152856889.6,47.2,38952211.79,323790776.7,38.3,,,,,,,,,
I10, 2025-01-01 15:13:00.000,38952631.34,152858486.9,40.3,38952611.61,323794160.3,35.8,,,,,,,,,
I10, 2025-01-01 15:13:30.000,38953037.89,152860083.2,40.1,38953015.68,323797541.1,39.4,,,,,,,,,
I10, 2025-01-01 15:14:00.000,38953444.38,152861678.4,44.4,38953421.65,323800919.5,37.2,,,,,,,,,
I10, 2025-01-01 15:14:30.000,38953849.65,152863272.2,41.9,38953827.66,323804295.1,35.7,,,,,,,,,
I10, 2025-01-01 15:15:00.000,38954256.07,152864864.5,46,38954233.42,323807667.8,38.8,,,,,,,,,
I10, 2025-01-01 15:15:30.000,38954661.44,152866455.1,40.8,38954638.69,323811037.5,37.3,,,,,,,,,
I10, 2025-01-01 15:16:00.000,38955066.41,152868044.7,39.7,38955043.83,323814404.4,35.3,,,,,,,,,
I10, 2025-01-01 15:16:30.000,38955470.87,152869632.2,47,38955448.35,323817767.6,39.1,,,,,,,,,
I10, 2025-01-01 15:17:00.000,38955875.16,152871218.7,45,38955852.63,323821128.3,37.9,,,,,,,,,
I10, 2025-01-01 15:17:30.000,38956279.7,152872804,39.2,38956256.68,323824486.7,36.3,,,,,,,,,
I10, 2025-01-01 15:18:00.000,38956683.06,152874388.4,48.7,38956660.4,323827842.6,39.4,,,,,,,,,
I10, 2025-01-01 15:18:30.000,38957086.8,152875971.4,40.1,38957063.88,323831195.9,35.7,,,,,,,,,
I10, 2025-01-01 15:19:00.000,38957489.22,152877553.1,42,38957466.89,323834547,38.9,,,,,,,,,
I10, 2025-01-01 15:19:30.000,38957891.54,152879133.8,42.1,38957869.8,323837895.3,37.6,,,,,,,,,
I10, 2025-01-01 15:20:00.000,38958294.75,152880713.3,44.8,38958272.66,323841240.7,39.8,,,,,,,,,
I10, 2025-01-01 15:20:30.000,38958696.78,152882291.4,46.7,38958674.84,323844582.7,39.2,,,,,,,,,
I10, 2025-01-01 15:21:00.000,38959097.6,152883867.9,31.7,38959076.41,323847921.1,36.8,,,,,,,,,
I10, 2025-01-01 15:21:30.000,38959499.43,152885443,44.5,38959477.74,323851256.3,39.5,,,,,,,,,
I10, 2025-01-01 15:22:00.000,38959900.1,152887016.4,45,38959878.56,323854589,38.9,,,,,,,,,
I10, 2025-01-01 15:22:30.000,38960301.23,152888588.7,42.9,38960278.85,323857919.1,37.7,,,,,,,,,
I10, 2025-01-01 15:23:00.000,38960701,152890160.2,43.5,38960679.14,323861246.4,37.5,,,,,,,,,
I10, 2025-01-01 15:23:30.000,38961100.86,152891729.5,45.7,38961078.78,323864570.6,37.5,,,,,,,,,
I10, 2025-01-01 15:24:00.000,38961500.41,152893297.7,45.4,38961478.23,323867891.9,39.7,,,,,,,,,
I10, 2025-01-01 15:24:30.000,38961899.78,152894864.5,40.7,38961877.39,323871210.4,37.3,,,,,,,,,
I10, 2025-01-01 15:25:00.000,38962298.7,152896429.8,45.1,38962276.49,323874526,39,,,,,,,,,
I10, 2025-01-01 15:25:30.000,38962696.82,152897993.5,42.4,38962674.84,323877838.1,37.9,,,,,,,,,
I10, 2025-01-01 15:26:00.000,38963094.73,152899556,47,38963073.15,323881147.6,38.5,,,,,,,,,
I10, 2025-01-01 15:26:30.000,38963492.4,152901117,41,38963471.04,323884454.1,38.4,,,,,,,,,
I10, 2025-01-01 15:27:00.000,38963889.12,152902676.7,39.6,38963868.32,323887757.4,35.6,,,,,,,,,
I10, 2025-01-01 15:27:30.000,38964286.96,152904234.5,46.1,38964265.59,323891057.5,40.3,,,,,,,,,
I10, 2025-01-01 15:28:00.000,38964683.76,152905791,48.4,38964662.2,323894354.1,39.3,,,,,,,,,
I10, 2025-01-01 15:28:30.000,38965079.48,152907345.9,47.7,38965058.55,323897647.8,40.2,,,,,,,,,
I10, 2025-01-01 15:29:00.000,38965475.94,152908899.5,44.9,38965454.29,323900938.6,38.7,,,,,,,,,
I10, 2025-01-01 15:29:30.000,38965871.16,152910452,36.3,38965849.62,323904226.7,36.6,,,,,,,,,
I10, 2025-01-01 15:30:00.000,38966264.68,152912002.7,37.9,38966244.13,323907511.4,38.3,,,,,,,,,
I10, 2025-01-01 15:30:30.000,38966660.35,152913551.8,37.4,38966638.61,323910791.5,35.4,,,,,,,,,
I10, 2025-01-01 15:31:00.000,38967054.32,152915099.4,40.4,38967032.77,323914069.8,37.6,,,,,,,,,
I10, 2025-01-01 15:31:30.000,38967448.95,152916645.7,42.4,38967426.7,323917344.9,35.5,,,,,,,,,
I10, 2025-01-01 15:32:00.000,38967842.58,152918190.5,40.1,38967820.58,323920616.9,37.5,,,,,,,,,
I10, 2025-01-01 15:32:30.000,38968235.77,152919733.8,48.7,38968213.74,323923885.6,38.6,,,,,,,,,
I10, 2025-01-01 15:33:00.000,38968628.24,152921275.4,49.9,38968606.57,323927150.8,37.1,,,,,,,,,
I10, 2025-01-01 15:33:30.000,38969020.72,152922815.6,43.6,38968999.25,323930413.1,36.7,,,,,,,,,
I10, 2025-01-01 15:34:00.000,38969412.46,152924354.1,45.8,38969391.36,323933672,40.6,,,,,,,,,
I10, 2025-01-01 15:34:30.000,38969804.66,152925890.5,42.8,38969782.98,323936927,38.5,,,,,,,,,
I10, 2025-01-01 15:35:00.000,38970195.66,152927425.6,43.5,38970174.28,323940178.6,38.4,,,,,,,,,
I10, 2025-01-01 15:35:30.000,38970586.05,152928958.9,43.8,38970565.16,323943426.8,38.3,,,,,,,,,
I10, 2025-01-01 15:36:00.000,38970976.5,152930490.7,44,38970955.54,323946671.4,40.3,,,,,,,,,
I10, 2025-01-01 15:36:30.000,38971366.22,152932020.6,46,38971345.36,323949912,38.9,,,,,,,,,
I10, 2025-01-01 15:37:00.000,38971756.16,152933549.1,47.5,38971734.64,323953149.6,38.9,,,,,,,,,
I10, 2025-01-01 15:37:30.000,38972144.88,152935076.1,45.8,38972123.57,323956384.2,38.9,,,,,,,,,
I10, 2025-01-01 15:38:00.000,38972534.02,152936602,46.8,38972512.23,323959615.9,39.8,,,,,,,,,
I10, 2025-01-01 15:39:00.000,38973309.93,152939647.7,44.6,38973293.07,323966024,38.1,,,,,,,,,
I10, 2025-01-01 15:39:30.000,38973697.72,152941168.5,47,38973676.65,323969245.4,38.5,,,,,,,,,
I10, 2025-01-01 15:40:00.000,38974084.56,152942688.2,43.9,38974063.34,323972464.2,38.2,,,,,,,,,
I10, 2025-01-01 15:40:30.000,38974471.3,152944205.7,46.3,38974450.16,323975678.7,37.5,,,,,,,,,
I10, 2025-01-01 15:41:00.000,38974857.56,152945721.4,44.7,38974836.33,323978889.1,40.3,,,,,,,,,
I10, 2025-01-01 15:41:30.000,38975243.16,152947235.8,44.8,38975222.27,323982096.9,37.1,,,,,,,,,
I10, 2025-01-01 15:42:00.000,38975628.55,152948749.1,48,38975607.62,323985301.7,38.7,,,,,,,,,
I10, 2025-01-01 15:42:30.000,38976013.59,152950260.2,39,38975992.56,323988503.1,36.7,,,,,,,,,
I10, 2025-01-01 15:43:00.000,38976398.52,152951769.8,39,38976377,323991700.6,35.8,,,,,,,,,
I10, 2025-01-01 15:43:30.000,38976783.38,152953277.5,42.5,38976761.32,323994894,35.8,,,,,,,,,
I10, 2025-01-01 15:44:00.000,38977166.77,152954783.5,44.2,38977145.08,323998084.1,36.9,,,,,,,,,
I10, 2025-01-01 15:44:30.000,38977549.48,152956287.8,36.1,38977528.54,324001270.4,36.5,,,,,,,,,
I10, 2025-01-01 15:45:00.000,38977933.02,152957790.1,41.7,38977911.52,324004452.6,36.8,,,,,,,,,
I10, 2025-01-01 15:45:30.000,38978314.98,152959290.5,48,38978293.84,324007630.6,37.9,,,,,,,,,
I10, 2025-01-01 15:46:00.000,38978696.82,152960788.9,48.3,38978675.7,324010804.8,39,,,,,,,,,
I10, 2025-01-01 15:46:30.000,38979078.35,152962285.7,46.8,38979057.15,324013975,37.5,,,,,,,,,
I10, 2025-01-01 15:47:00.000,38979459.66,152963781.3,43,38979438.14,324017142.4,36.2,,,,,,,,,
I10, 2025-01-01 15:47:30.000,38979839.61,152965275.4,41.7,38979818.63,324020306.9,36.1,,,,,,,,,
I10, 2025-01-01 15:48:00.000,38980219.89,152966768.4,43.8,38980198.62,324023468.2,36.7,,,,,,,,,
I10, 2025-01-01 15:48:30.000,38980599.56,152968259.9,45.1,38980578.4,324026626.1,36.7,,,,,,,,,
I10, 2025-01-01 15:49:00.000,38980978.84,152969749.3,36.9,38980957.76,324029780.2,37.2,,,,,,,,,
I10, 2025-01-01 15:49:30.000,38981357.61,152971237.1,42.3,38981336.85,324032931,35.2,,,,,,,,,
I10, 2025-01-01 15:50:00.000,38981736.36,152972723.1,45.2,38981715.47,324036077.9,36.5,,,,,,,,,
I10, 2025-01-01 15:50:30.000,38982114.02,152974206.9,45.8,38982093.47,324039220.4,37.6,,,,,,,,,
I10, 2025-01-01 15:51:00.000,38982491.33,152975688.4,44.5,38982470.97,324042358.5,37.7,,,,,,,,,
I10, 2025-01-01 15:51:30.000,38982868.79,152977167.8,38.7,38982848.17,324045492.8,35.6,,,,,,,,,
I10, 2025-01-01 15:52:00.000,38983244.96,152978645.8,48,38983224.7,324048623.7,37.7,,,,,,,,,
I10, 2025-01-01 15:52:30.000,38983621.41,152980122.2,42.8,38983600.79,324051750.8,37.2,,,,,,,,,
I10, 2025-01-01 15:53:00.000,38983997.18,152981596.6,43.9,38983976.29,324054873.8,37.6,,,,,,,,,
